0.18865,0.7884,0.57359,0.0035554,0.0028351,0.0050183,0.0026699,0.0021652,0.0038432,0.99308,4,5,11,7,50,25,9,12,2,3,1,3,4,11,16,56,14,17,1,5,2,6,14,17,30,25,18,6,5,5
0.18825,0.78803,0.57415,0.003928,0.0030195,0.0048278,0.0029439,0.002405,0.0037591,0.99304,4,16,17,31,34,16,5,3,1,1,3,6,2,10,23,13,35,13,18,5,1,8,16,28,9,33,18,9,3,3
0.18859,0.78712,0.57498,0.0033839,0.0030772,0.005185,0.0025269,0.0024256,0.0038856,0.99285,5,16,6,52,27,16,4,0,1,1,4,3,6,2,12,36,14,25,25,1,4,11,11,35,27,26,10,0,2,2
0.18952,0.78671,0.57528,0.0033474,0.0034007,0.0059627,0.0024879,0.0026584,0.004679,0.99288,1,3,1,6,36,14,42,15,5,5,1,0,4,14,5,11,43,32,3,15,1,6,13,22,25,24,29,4,2,2
0.18984,0.78632,0.57578,0.0030427,0.0037182,0.005522,0.0022529,0.0029414,0.0043037,0.99292,1,1,0,4,34,15,40,25,2,6,1,0,8,19,18,25,38,13,4,2,1,2,9,9,13,27,28,18,16,5
0.18944,0.78641,0.57607,0.0032993,0.0032324,0.0049825,0.0026065,0.0025262,0.0038471,0.99309,1,4,19,26,45,7,20,2,2,2,4,18,5,17,31,33,11,5,2,2,8,8,15,34,9,28,15,6,3,2
0.18921,0.78655,0.57705,0.003501,0.0030377,0.0053323,0.0028147,0.0024061,0.0041992,0.99372,2,5,21,29,36,8,19,5,1,2,4,14,7,14,31,18,19,14,5,2,2,6,7,20,29,34,15,12,1,2
0.1895,0.78618,0.57718,0.003383,0.0033745,0.0050955,0.0027561,0.0025689,0.0040783,0.99356,2,7,4,7,44,24,9,21,4,6,1,0,5,2,23,15,46,19,15,2,3,2,10,16,32,33,18,13,0,1
0.9573,0.14487,0.31402,0.0055178,0.010482,0.0075901,0.0043364,0.0088121,0.0057509,1.0179,3,4,12,24,34,22,17,8,3,1,3,1,4,11,20,11,16,28,30,4,1,5,11,16,24,30,24,8,6,3
0.95476,0.15622,0.31386,0.0034758,0.0052548,0.0054908,0.0027608,0.004038,0.004441,1.0171,1,0,2,14,31,20,17,27,8,8,4,6,18,20,41,8,18,8,4,1,2,4,15,11,26,23,29,9,6,3
0.9553,0.15716,0.31225,0.0035324,0.0045264,0.0054351,0.0028592,0.0034614,0.0044218,1.0173,3,10,9,38,17,22,19,5,4,1,1,3,8,29,39,16,18,9,4,1,2,1,18,15,21,14,30,20,6,1
0.95569,0.15579,0.31242,0.0036868,0.0038625,0.005792,0.0029677,0.0029707,0.00441,1.0175,3,6,9,37,17,22,21,5,5,3,1,3,7,15,36,30,21,7,6,2,7,3,10,22,27,32,17,9,0,1
0.95476,0.16028,0.31209,0.0035278,0.0051567,0.0054097,0.0028693,0.0043164,0.0041161,1.0172,6,9,10,29,30,21,6,10,2,5,4,23,18,20,12,29,11,7,3,1,7,4,10,34,31,21,17,3,0,1
0.95521,0.1605,0.31059,0.0035378,0.0047946,0.0058977,0.0029134,0.0039035,0.0047065,1.0172,6,8,30,15,37,14,14,2,1,1,7,18,24,13,23,26,6,7,3,1,1,2,2,6,25,23,25,26,13,5
0.95536,0.15903,0.30969,0.0036798,0.0038934,0.0061436,0.0029294,0.0032552,0.0048079,1.0168,5,16,27,26,35,13,3,1,1,1,8,13,11,34,11,22,20,4,4,1,1,4,8,9,40,28,23,10,4,1
0.95428,0.1628,0.30971,0.0034315,0.0040009,0.005535,0.0026862,0.0032288,0.0044607,1.0164,8,21,31,31,28,6,2,0,0,1,1,1,13,9,8,31,23,29,4,9,4,8,7,39,19,24,24,0,2,1
0.95463,0.16328,0.30893,0.0030997,0.0038136,0.0051753,0.002543,0.0031752,0.0042211,1.0166,4,11,9,25,20,15,25,9,7,3,2,11,6,11,17,30,15,20,6,10,1,6,10,28,26,18,16,17,4,2
0.95437,0.1631,0.31058,0.0032844,0.0039886,0.0056076,0.0025387,0.0032257,0.0046166,1.0168,5,22,30,35,23,8,1,3,0,1,4,12,14,19,34,12,18,10,3,2,6,14,18,28,22,13,19,5,2,1
0.9533,0.16561,0.31211,0.0032607,0.0039041,0.0055335,0.0024875,0.0030207,0.0045166,1.0167,5,19,22,45,29,3,3,1,0,1,4,2,23,42,19,22,11,4,0,1,6,19,19,16,23,23,12,7,1,2
0.95371,0.16375,0.3098,0.0031859,0.0046469,0.0052297,0.002634,0.0036114,0.0041701,1.0161,3,3,17,17,32,20,23,6,5,2,6,19,18,35,23,16,8,2,0,1,10,10,23,33,23,13,10,3,2,1
0.954,0.16272,0.3109,0.0032215,0.0040668,0.0051441,0.002661,0.0032505,0.0041494,1.0165,4,4,12,14,29,25,28,4,6,2,6,21,8,34,30,15,10,2,1,1,8,5,17,36,24,8,14,12,1,3
0.31421,0.77581,0.52624,0.006704,0.0057663,0.008428,0.0049252,0.0044858,0.0059533,0.98876,2,5,3,5,11,21,38,24,15,4,2,3,22,51,10,19,12,3,3,3,2,2,13,20,43,30,11,3,2,2
0.23237,0.72956,0.59493,0.12704,0.13778,0.12943,0.109,0.10272,0.10076,0.99054,6,0,14,6,6,2,5,3,5,81,3,1,8,10,5,3,44,41,9,4,2,1,34,59,5,2,0,10,13,2
0.11093,0.6837,0.69377,0.10424,0.13369,0.11747,0.080204,0.098261,0.098261,0.99631,6,0,20,36,34,2,5,3,5,17,3,1,8,10,12,41,28,12,9,4,2,1,7,22,13,13,36,19,13,2
0.094911,0.70867,0.6923,0.031582,0.045849,0.049904,0.024859,0.035732,0.043614,0.99792,3,1,7,13,7,28,29,11,9,20,2,4,1,10,13,24,26,21,21,6,11,28,17,12,11,8,21,10,3,7
0.10799,0.75945,0.6384,0.055,0.062508,0.050446,0.039073,0.045572,0.036964,1.0021,5,8,6,14,38,49,2,0,4,2,3,4,8,32,43,13,11,7,5,2,3,5,5,9,20,41,22,13,8,2
-0.027387,0.62677,0.7205,0.16924,0.27254,0.18155,0.13698,0.22077,0.1471,1.0102,2,3,9,24,16,29,36,6,2,1,1,6,1,1,10,22,12,29,33,13,3,6,29,38,13,12,16,6,3,2
-0.16959,0.25893,0.8944,0.10498,0.31679,0.15841,0.069266,0.26785,0.10911,1.0023,2,3,15,76,21,10,0,0,0,1,1,36,23,4,14,27,9,3,1,10,3,3,1,9,9,14,69,15,3,2
-0.19127,-0.0032661,0.96621,0.031401,0.11794,0.021766,0.020843,0.075996,0.014459,0.9924,3,2,7,21,66,6,10,7,1,5,77,25,9,5,1,2,0,1,3,5,2,1,5,8,9,47,42,8,0,6
-0.19937,-0.048047,0.97138,0.0076189,0.01562,0.0062606,0.0057763,0.012451,0.0049422,0.99294,1,2,2,9,29,37,17,18,7,6,2,7,4,6,14,14,27,23,23,8,1,3,5,12,18,32,23,17,10,7
-0.20098,-0.034277,0.97331,0.0063763,0.0078952,0.0053464,0.0044857,0.0064309,0.0043301,0.99448,1,2,2,9,39,46,18,5,2,4,2,5,11,4,17,7,30,29,16,7,5,16,17,19,27,20,16,6,1,1
-0.19962,-0.024197,0.97438,0.0037125,0.0067742,0.0046566,0.0028893,0.0058217,0.0036687,0.99494,1,6,11,13,12,44,17,14,9,1,3,6,15,19,12,6,23,21,18,5,1,16,18,30,12,25,18,6,1,1
-0.19829,-0.017405,0.97409,0.003687,0.0036265,0.0046554,0.0029565,0.0030063,0.0037842,0.99423,9,1,7,9,28,35,11,11,15,2,5,3,18,22,15,41,8,14,1,1,2,9,6,24,27,10,23,13,10,4
-0.19864,-0.013845,0.9735,0.0041556,0.0045548,0.0050473,0.0033539,0.0036275,0.0041185,0.99368,1,4,5,20,3,36,32,11,11,5,2,5,22,10,30,29,13,8,7,2,3,5,10,31,21,29,17,10,1,1
1.0032,-0.24044,-0.048557,0.22893,0.15971,0.14808,0.17667,0.12105,0.11673,1.0535,6,9,12,21,32,19,11,10,5,3,3,4,3,7,13,19,39,23,13,4,2,7,11,44,20,16,10,10,4,4
0.99315,-0.25594,-0.040473,0.26181,0.18425,0.1402,0.21406,0.14611,0.10743,1.0485,6,19,12,21,23,12,8,17,6,4,3,9,6,6,10,20,28,26,17,3,3,3,17,32,34,14,15,5,2,3
0.99913,-0.23078,-0.037359,0.2478,0.18041,0.13823,0.19609,0.14078,0.10246,1.0478,1,10,16,17,28,21,9,9,9,8,2,8,6,7,3,9,22,27,31,13,2,2,13,28,45,11,15,6,4,2
1.0253,-0.24502,-0.054112,0.26527,0.21065,0.15274,0.21418,0.16522,0.11727,1.0823,2,10,11,19,26,19,8,13,7,13,6,10,6,5,4,24,24,30,17,2,3,3,5,18,27,33,12,15,7,5
1.0025,-0.24771,-0.046539,0.26409,0.20552,0.16682,0.22226,0.16154,0.12809,1.0616,7,16,18,18,18,10,15,12,6,8,7,7,6,6,10,19,26,31,14,2,2,7,6,23,35,24,10,16,3,2
0.99873,-0.21634,-0.0095486,0.26029,0.18155,0.16833,0.21876,0.14009,0.13532,1.0483,18,15,20,20,12,8,17,6,5,7,5,2,7,3,6,12,24,31,27,11,6,4,16,33,25,5,24,10,0,5
1.018,-0.22132,-0.011382,0.25607,0.19223,0.15953,0.21034,0.14921,0.12895,1.0693,2,16,18,24,21,14,13,6,10,4,2,6,7,9,7,16,33,29,16,3,4,12,21,28,17,11,26,4,0,5
0.99555,-0.23697,-0.033832,0.25232,0.1954,0.14782,0.20231,0.15463,0.11729,1.051,4,17,18,22,23,17,8,7,11,1,4,5,6,13,9,20,28,21,19,3,3,3,16,29,27,21,14,11,1,3
1.0103,-0.24849,-0.034321,0.21763,0.17811,0.15293,0.17805,0.14037,0.12354,1.0634,10,14,13,19,24,12,6,10,9,11,3,4,4,11,10,14,31,32,15,4,4,8,22,30,23,7,24,4,4,2
1.0009,-0.24757,-0.034266,0.24849,0.20115,0.14876,0.20173,0.15977,0.11114,1.0568,16,16,12,22,22,7,8,10,12,3,4,4,8,8,7,7,21,36,19,14,4,11,17,43,24,6,17,1,2,3
0.9924,-0.22992,-0.040951,0.25177,0.18642,0.14766,0.20198,0.14223,0.11073,1.0436,16,14,15,24,20,10,8,10,7,4,3,6,4,5,6,9,25,30,23,17,5,11,27,44,14,3,18,2,1,3
1.0147,-0.238,-0.05472,0.26272,0.19822,0.14785,0.2162,0.15376,0.11301,1.0684,13,15,14,24,18,11,9,10,9,5,1,4,10,6,3,6,21,25,28,24,2,6,15,27,40,11,13,11,0,3
0.99795,-0.25268,-0.045638,0.27249,0.20612,0.15237,0.22523,0.16343,0.11818,1.0567,20,13,10,25,15,12,10,5,11,7,2,7,8,4,6,7,22,21,26,25,2,6,12,20,33,23,5,22,2,3
1.0049,-0.23609,-0.013921,0.28254,0.21109,0.16289,0.23352,0.1593,0.13043,1.0607,20,16,14,25,11,11,12,8,9,2,2,1,7,5,3,7,19,28,38,18,4,7,9,25,30,17,16,14,1,5
1.0214,-0.24638,-0.019477,0.2693,0.22077,0.15987,0.22291,0.16662,0.12807,1.0809,19,14,18,23,12,12,11,7,10,2,2,1,8,6,7,7,20,32,33,12,4,8,16,33,23,11,18,9,3,3
0.99571,-0.23868,-0.038824,0.26277,0.21086,0.14976,0.21237,0.16343,0.11928,1.0537,2,10,14,26,20,21,7,12,9,7,6,6,2,11,5,13,29,27,22,7,3,8,24,23,31,10,18,8,2,1
1.0034,-0.21953,-0.038856,0.27177,0.19848,0.14994,0.2187,0.15456,0.12165,1.0553,3,12,10,26,18,21,11,12,6,9,4,5,3,7,8,12,19,43,22,5,5,5,15,19,24,19,13,20,5,3
1.0206,-0.2392,-0.044651,0.26523,0.20401,0.15342,0.21609,0.16214,0.12507,1.0775,2,8,13,24,23,15,16,12,9,6,8,7,2,3,10,10,12,35,27,14,6,9,16,11,28,18,12,20,5,3
1.0163,-0.22952,-0.041309,0.2516,0.20983,0.15226,0.2006,0.16241,0.12403,1.0722,2,3,14,26,32,16,14,14,4,3,8,5,4,5,9,7,28,34,19,9,9,11,13,17,27,12,12,21,3,3
0.99946,-0.2114,-0.019759,0.22377,0.18594,0.14294,0.17418,0.13502,0.11354,1.0469,1,3,16,24,40,15,13,12,3,1,6,2,3,7,7,10,38,32,12,11,9,9,20,30,17,13,25,1,2,2
1.0083,-0.24919,-0.053993,0.28012,0.20282,0.15232,0.22367,0.1608,0.11773,1.0673,1,14,12,19,24,19,9,13,7,10,3,4,7,7,11,11,31,27,23,4,2,6,18,29,33,17,15,4,3,1
1.0001,-0.2452,-0.030697,0.30213,0.19632,0.14772,0.2497,0.1536,0.11699,1.0554,1,17,18,16,19,18,7,12,8,12,3,3,7,3,11,9,16,31,25,20,4,10,13,19,36,14,15,12,3,2
1.0041,-0.26084,-0.02117,0.29219,0.19381,0.14173,0.2437,0.15237,0.11073,1.0613,2,18,16,18,20,19,5,15,10,5,2,3,8,3,12,7,15,30,26,22,3,4,13,23,37,13,17,14,2,2
0.99169,-0.2552,-0.038021,0.28698,0.21703,0.14739,0.23149,0.16645,0.11321,1.0506,5,15,13,28,20,18,7,11,5,6,2,2,6,5,6,12,14,34,27,20,4,4,16,28,34,13,19,6,3,1
0.99899,-0.23865,-0.043197,0.26426,0.21519,0.15631,0.21349,0.16243,0.12002,1.0555,8,16,20,27,19,12,7,11,4,4,2,2,6,5,4,8,21,29,33,18,3,8,17,30,28,15,17,6,2,2
1.0198,-0.24686,-0.044672,0.25947,0.22346,0.16125,0.2151,0.17205,0.12476,1.0794,8,13,18,28,12,18,8,13,6,4,6,9,4,6,7,21,35,25,13,2,4,13,14,35,28,14,15,1,2,2
0.9986,-0.2329,-0.022906,0.26269,0.20945,0.16121,0.21553,0.15932,0.1263,1.0534,11,15,17,30,12,14,6,12,8,3,4,7,6,4,10,18,37,26,13,3,3,12,13,25,35,14,18,4,2,2
1.0137,-0.22564,-0.00010851,0.27293,0.18789,0.15707,0.22777,0.14262,0.12883,1.0639,3,17,14,30,15,10,9,12,9,9,3,5,5,4,12,11,38,30,17,3,3,11,23,27,19,14,25,4,0,2
1.0159,-0.23513,-0.014844,0.27537,0.2114,0.15994,0.2271,0.16286,0.12434,1.0724,6,19,15,24,22,10,8,13,5,6,4,7,2,8,11,11,36,32,15,2,4,5,18,39,23,15,19,2,1,2
0.99285,-0.23151,-0.037826,0.25707,0.2312,0.15464,0.2091,0.18299,0.11448,1.0533,10,20,17,27,18,9,8,14,3,2,7,3,5,10,6,14,27,29,25,2,3,10,20,38,25,15,12,2,2,1
1.0124,-0.23109,-0.04796,0.25173,0.22415,0.15147,0.2086,0.17684,0.11805,1.0707,15,13,15,22,19,9,8,13,9,5,5,3,7,7,5,12,18,30,22,19,9,12,22,25,25,8,19,5,1,2
1.0201,-0.25405,-0.054601,0.24654,0.2143,0.15403,0.20477,0.17009,0.11694,1.0824,7,18,20,20,19,8,7,15,10,4,2,8,7,6,9,9,26,33,17,11,6,14,28,42,11,16,8,1,1,1
1.0038,-0.24785,-0.040592,0.23507,0.20547,0.14681,0.18844,0.15871,0.11095,1.0624,11,15,23,21,20,8,6,10,12,2,2,7,7,5,9,15,33,31,15,4,6,8,28,41,18,16,8,1,1,1
1.0059,-0.26229,-0.03546,0.2856,0.22526,0.16628,0.22696,0.17434,0.12518,1.0737,3,14,18,33,22,10,15,8,3,2,3,8,4,11,12,28,33,23,4,2,7,14,22,41,12,17,8,3,2,2
0.98536,-0.24668,-0.048253,0.26686,0.18401,0.13634,0.21432,0.14598,0.10258,1.0401,11,18,24,26,14,11,8,8,4,4,4,5,6,8,7,10,22,24,28,14,5,8,28,36,23,7,14,5,0,2
1.0107,-0.24618,-0.052051,0.25394,0.19004,0.14455,0.20919,0.15062,0.10982,1.065,16,14,29,16,17,13,9,6,5,3,2,12,2,7,6,10,20,24,28,17,3,6,15,26,39,13,9,14,1,2
1.0118,-0.24219,-0.039442,0.25865,0.20035,0.14736,0.21354,0.15747,0.11211,1.0656,14,13,16,26,15,13,8,8,9,6,4,7,6,7,4,9,19,29,28,15,4,4,11,25,37,15,14,14,2,2
0.9862,-0.22956,-0.015451,0.26273,0.20139,0.14486,0.21221,0.15231,0.11571,1.0378,17,16,17,24,16,9,9,6,8,6,2,3,5,8,7,9,25,40,22,7,3,3,6,28,30,16,16,22,0,4
1.0097,-0.23534,-0.0020616,0.2685,0.20686,0.1532,0.221,0.1605,0.12424,1.0654,6,15,20,16,24,11,8,7,12,9,2,3,7,4,14,7,24,38,21,8,2,4,15,26,29,15,30,2,3,2
1.0186,-0.23436,-0.01174,0.25397,0.19875,0.14709,0.20623,0.15721,0.11462,1.0722,5,11,15,18,29,14,6,8,15,7,4,5,5,6,12,8,27,35,19,7,6,13,23,30,19,15,17,0,2,3
0.99572,-0.22856,-0.029796,0.20957,0.18017,0.13631,0.16183,0.14028,0.103,1.0445,6,11,15,31,26,12,7,11,5,4,3,6,5,11,6,12,30,30,21,4,5,2,14,34,35,9,23,1,3,2
1.0001,-0.22363,-0.027561,0.2191,0.16609,0.1324,0.17062,0.12505,0.10196,1.0447,1,4,13,16,38,21,11,12,7,5,3,5,7,5,6,7,28,40,21,6,2,4,7,24,45,8,14,14,6,4
1.015,-0.21394,-0.023134,0.21967,0.1629,0.13985,0.17496,0.11973,0.10875,1.0578,1,3,16,11,30,27,14,13,9,4,3,4,6,5,11,19,47,26,5,2,10,9,19,42,11,15,14,3,3,2
1.0196,-0.22693,-0.038086,0.20314,0.18029,0.14878,0.16191,0.13555,0.1162,1.0689,1,14,15,34,26,18,13,5,1,1,5,4,9,5,8,28,35,22,8,4,12,12,22,32,16,10,18,1,2,3
1.0162,-0.22962,-0.052865,0.22595,0.18598,0.15142,0.17893,0.14483,0.11922,1.0683,2,13,26,25,25,12,14,6,3,2,3,8,8,8,16,29,33,15,7,1,3,5,17,25,32,15,14,13,1,3
